,train_dur,exp_id,corpus,noise_dur,abx
199,64,05,seedlings,1000,0.19339832663536072
200,64,05,seedlings,500,0.20764951407909393
201,64,08,seedlings,300,0.24677152931690216
202,64,08,seedlings,1000,0.22977033257484436
203,64,08,seedlings,500,0.22921951115131378
204,64,11,seedlings,500,0.21285642683506012
205,64,11,seedlings,300,0.23029126226902008
206,64,11,seedlings,1000,0.19812919199466705
207,64,14,seedlings,500,0.20631995797157288
208,64,14,seedlings,300,0.20629306137561798
209,64,14,seedlings,1000,0.19592346251010895
210,64,01,seedlings,1000,0.20013515651226044
211,64,01,seedlings,500,0.21480803191661835
212,64,01,seedlings,300,0.22450479865074158
213,64,09,seedlings,1000,0.2129497528076172
214,64,09,seedlings,500,0.23000359535217285
215,64,09,seedlings,300,0.24396292865276337
216,64,04,seedlings,500,0.21918778121471405
217,64,04,seedlings,1000,0.20171290636062622
218,64,04,seedlings,300,0.23960047960281372
219,64,07,seedlings,500,0.21087437868118286
220,64,07,seedlings,1000,0.20465849339962006
221,64,07,seedlings,300,0.23356936872005463
222,64,13,seedlings,1000,0.20005622506141663
223,64,13,seedlings,300,0.22703710198402405
224,64,13,seedlings,500,0.21193182468414307
225,64,00,seedlings,300,0.22512798011302948
226,64,00,seedlings,1000,0.1887870728969574
227,64,00,seedlings,500,0.21397368609905243
228,64,03,seedlings,1000,0.18813996016979218
229,64,03,seedlings,500,0.2178134024143219
230,64,03,seedlings,300,0.21905800700187683
231,64,06,seedlings,500,0.22586242854595184
232,64,06,seedlings,300,0.2406471222639084
233,64,06,seedlings,1000,0.21062679588794708
234,64,12,seedlings,1000,0.19447368383407593
235,64,12,seedlings,500,0.21065549552440643
236,64,12,seedlings,300,0.2099055051803589
237,64,15,seedlings,1000,0.19731220602989197
238,64,15,seedlings,300,0.22082655131816864
239,64,15,seedlings,500,0.2099856287240982
240,64,10,seedlings,300,0.25129905343055725
241,64,10,seedlings,500,0.23646411299705505
242,64,10,seedlings,1000,0.21130263805389404
243,32,02,seedlings,500,0.2366483360528946
244,32,02,seedlings,1000,0.2148038148880005
245,32,02,seedlings,300,0.2445729672908783
246,32,05,seedlings,1000,0.22970815002918243
247,32,05,seedlings,300,0.24828170239925385
248,32,05,seedlings,500,0.2360239028930664
249,32,08,seedlings,1000,0.21674999594688416
250,32,08,seedlings,300,0.24048922955989838
251,32,08,seedlings,500,0.22639593482017517
252,32,21,seedlings,300,0.25381699204444885
253,32,21,seedlings,500,0.24903947114944458
254,32,21,seedlings,1000,0.21539832651615143
255,32,24,seedlings,500,0.22880861163139343
256,32,24,seedlings,1000,0.21253827214241028
257,32,24,seedlings,300,0.23299819231033325
258,32,27,seedlings,1000,0.20536483824253082
259,32,27,seedlings,500,0.2278253734111786
260,32,27,seedlings,300,0.23910048604011536
261,32,11,seedlings,300,0.23559091985225677
262,32,11,seedlings,1000,0.21773923933506012
263,32,11,seedlings,500,0.2278839647769928
264,32,19,seedlings,300,0.24746650457382202
265,32,19,seedlings,1000,0.21821771562099457
266,32,19,seedlings,500,0.23924164474010468
267,32,14,seedlings,1000,0.2267320603132248
268,32,14,seedlings,300,0.24266745150089264
269,32,14,seedlings,500,0.23225955665111542
270,32,17,seedlings,500,0.22803348302841187
271,32,17,seedlings,1000,0.21360526978969574
272,32,17,seedlings,300,0.24479307234287262
273,32,31,seedlings,500,0.249003604054451
274,32,31,seedlings,1000,0.23869019746780396
275,32,31,seedlings,300,0.2550167441368103
276,32,01,seedlings,300,0.2558708190917969
277,32,01,seedlings,500,0.24953347444534302
278,32,01,seedlings,1000,0.23098444938659668
279,32,09,seedlings,300,0.25440192222595215
280,32,09,seedlings,500,0.24780502915382385
281,32,09,seedlings,1000,0.23220454156398773
282,32,04,seedlings,1000,0.23010286688804626
283,32,04,seedlings,300,0.25734809041023254
284,32,04,seedlings,500,0.24865910410881042
285,32,07,seedlings,500,0.24890193343162537
286,32,07,seedlings,1000,0.22846771776676178
287,32,07,seedlings,300,0.2582505941390991
288,32,23,seedlings,500,0.21181103587150574
289,32,23,seedlings,1000,0.20345093309879303
290,32,23,seedlings,300,0.22948682308197021
291,32,26,seedlings,500,0.22602872550487518
292,32,26,seedlings,1000,0.20167583227157593
293,32,26,seedlings,300,0.23854665458202362
294,32,29,seedlings,500,0.21867702901363373
295,32,29,seedlings,300,0.22594018280506134
296,32,29,seedlings,1000,0.197706937789917
297,32,13,seedlings,300,0.2537320554256439
298,32,13,seedlings,1000,0.23271054029464722
299,32,13,seedlings,500,0.23115073144435883
300,32,16,seedlings,1000,0.21425838768482208
301,32,16,seedlings,500,0.23255859315395355
302,32,16,seedlings,300,0.2363732010126114
303,32,30,seedlings,300,0.2304401844739914
304,32,30,seedlings,1000,0.20841506123542786
305,32,30,seedlings,500,0.2282176911830902
306,32,00,seedlings,500,0.2292703241109848
307,32,00,seedlings,1000,0.22522129118442535
308,32,00,seedlings,300,0.24293899536132812
309,32,03,seedlings,300,0.25816985964775085
310,32,03,seedlings,1000,0.2317655384540558
311,32,03,seedlings,500,0.24991987645626068
312,32,06,seedlings,300,0.24611243605613708
313,32,06,seedlings,500,0.24136841297149658
314,32,06,seedlings,1000,0.2246650755405426
315,32,22,seedlings,300,0.23851794004440308
316,32,22,seedlings,1000,0.20607057213783264
317,32,22,seedlings,500,0.22952871024608612
318,32,25,seedlings,300,0.24971294403076172
319,32,25,seedlings,1000,0.22195933759212494
320,32,25,seedlings,500,0.23675717413425446
321,32,20,seedlings,300,0.2546387314796448
322,32,20,seedlings,500,0.24337559938430786
323,32,20,seedlings,1000,0.2395789623260498
324,32,28,seedlings,500,0.22115908563137054
325,32,28,seedlings,300,0.2399473637342453
326,32,28,seedlings,1000,0.20689114928245544
327,32,12,seedlings,500,0.2232392281293869
328,32,12,seedlings,1000,0.22327032685279846
329,32,12,seedlings,300,0.2389318346977234
330,32,15,seedlings,300,0.25305622816085815
331,32,15,seedlings,1000,0.22840788960456848
332,32,15,seedlings,500,0.23841030895709991
333,32,10,seedlings,300,0.2545287013053894
334,32,10,seedlings,1000,0.2285095751285553
335,32,10,seedlings,500,0.2447703331708908
336,32,18,seedlings,300,0.2465442717075348
337,32,18,seedlings,1000,0.21884512901306152
338,32,18,seedlings,500,0.2273588329553604
339,512,01,seedlings,500,0.18944856524467468
340,512,01,seedlings,300,0.2048528790473938
341,512,01,seedlings,1000,0.1739940196275711
342,512,00,seedlings,1000,0.17536722123622894
343,512,00,seedlings,500,0.19142822921276093
344,512,00,seedlings,300,0.21728947758674622
345,128,02,seedlings,500,0.20927393436431885
346,128,02,seedlings,1000,0.18682178854942322
347,128,02,seedlings,300,0.20500598847866058
348,128,05,seedlings,500,0.20222727954387665
349,128,05,seedlings,1000,0.17561602592468262
350,128,05,seedlings,300,0.2113516926765442
351,128,01,seedlings,1000,0.19857056438922882
352,128,01,seedlings,500,0.21401911973953247
353,128,01,seedlings,300,0.22511842846870422
354,128,04,seedlings,300,0.21268180012702942
355,128,04,seedlings,1000,0.19209031760692596
356,128,04,seedlings,500,0.20792226493358612
357,128,07,seedlings,1000,0.17458970844745636
358,128,07,seedlings,500,0.19705621898174286
359,128,07,seedlings,300,0.21235527098178864
360,128,00,seedlings,500,0.20791029930114746
361,128,00,seedlings,300,0.2183038294315338
362,128,00,seedlings,1000,0.19283731281757355
363,128,03,seedlings,1000,0.18593542277812958
364,128,03,seedlings,300,0.21604304015636444
365,128,03,seedlings,500,0.20975837111473083
366,128,06,seedlings,1000,0.1793241649866104
367,128,06,seedlings,500,0.19119496643543243
368,128,06,seedlings,300,0.2062673568725586
369,16,02,seedlings,1000,0.22670097649097443
370,16,02,seedlings,300,0.25762084126472473
371,16,02,seedlings,500,0.24819497764110565
372,16,05,seedlings,1000,0.234053835272789
373,16,05,seedlings,300,0.2649306356906891
374,16,05,seedlings,500,0.2600669860839844
375,16,08,seedlings,500,0.25063395500183105
376,16,08,seedlings,300,0.25990012288093567
377,16,08,seedlings,1000,0.2406889796257019
378,16,21,seedlings,500,0.2509491741657257
379,16,21,seedlings,300,0.2790071666240692
380,16,21,seedlings,1000,0.24365906417369843
381,16,24,seedlings,1000,0.25291746854782104
382,16,24,seedlings,500,0.2642129063606262
383,16,24,seedlings,300,0.26216986775398254
384,16,27,seedlings,500,0.24200238287448883
385,16,27,seedlings,1000,0.22372128069400787
386,16,27,seedlings,300,0.2490215301513672
387,16,11,seedlings,500,0.2665771543979645
388,16,11,seedlings,300,0.2680538296699524
389,16,11,seedlings,1000,0.2466154396533966
390,16,19,seedlings,1000,0.23983731865882874
391,16,19,seedlings,300,0.2752918601036072
392,16,19,seedlings,500,0.25799760222435
393,16,14,seedlings,1000,0.23491866886615753
394,16,14,seedlings,500,0.25139594078063965
395,16,14,seedlings,300,0.2660645842552185
396,16,17,seedlings,300,0.260915070772171
397,16,17,seedlings,500,0.2458636611700058
398,16,17,seedlings,1000,0.23966626822948456
399,16,31,seedlings,500,0.24399401247501373
400,16,31,seedlings,1000,0.22084689140319824
401,16,31,seedlings,300,0.2523851692676544
402,16,01,seedlings,1000,0.23745933175086975
403,16,01,seedlings,300,0.2777368426322937
404,16,01,seedlings,500,0.2544366121292114
405,16,09,seedlings,1000,0.22580742835998535
406,16,09,seedlings,300,0.264564573764801
407,16,09,seedlings,500,0.25656938552856445
408,16,04,seedlings,1000,0.2416829913854599
409,16,04,seedlings,300,0.254276305437088
410,16,04,seedlings,500,0.2559952139854431
411,16,07,seedlings,1000,0.24783016741275787
412,16,07,seedlings,500,0.2610544264316559
413,16,07,seedlings,300,0.27571532130241394
414,16,23,seedlings,1000,0.2396554946899414
415,16,23,seedlings,300,0.2567487955093384
416,16,23,seedlings,500,0.23998324573040009
417,16,26,seedlings,300,0.24429307878017426
418,16,26,seedlings,500,0.23893897235393524
419,16,26,seedlings,1000,0.21509090065956116
420,16,29,seedlings,500,0.25787439942359924
421,16,29,seedlings,300,0.2629389762878418
422,16,29,seedlings,1000,0.2440681755542755
423,16,13,seedlings,300,0.2548253536224365
424,16,13,seedlings,500,0.23687921464443207
425,16,13,seedlings,1000,0.2199210375547409
426,16,16,seedlings,500,0.24089592695236206
427,16,16,seedlings,300,0.2458038330078125
428,16,16,seedlings,1000,0.2293301522731781
429,16,30,seedlings,300,0.2684653103351593
430,16,30,seedlings,500,0.2504330277442932
431,16,30,seedlings,1000,0.2345227301120758
432,16,00,seedlings,1000,0.2515549957752228
433,16,00,seedlings,500,0.2584353983402252
434,16,00,seedlings,300,0.27778589725494385
435,16,03,seedlings,1000,0.2338767945766449
436,16,03,seedlings,500,0.24788159132003784
437,16,03,seedlings,300,0.262418657541275
438,16,06,seedlings,1000,0.24317581951618195
439,16,06,seedlings,300,0.2638396918773651
440,16,06,seedlings,500,0.2646782100200653
441,16,22,seedlings,300,0.25299641489982605
442,16,22,seedlings,500,0.23264652490615845
443,16,22,seedlings,1000,0.2212488055229187
444,16,25,seedlings,1000,0.23127871751785278
445,16,25,seedlings,300,0.2593265473842621
446,16,25,seedlings,500,0.2418217808008194
447,16,20,seedlings,500,0.25225478410720825
448,16,20,seedlings,1000,0.24362318217754364
449,16,20,seedlings,300,0.27060407400131226
450,16,28,seedlings,500,0.2593109905719757
451,16,28,seedlings,300,0.2653408944606781
452,16,28,seedlings,1000,0.23226074874401093
453,16,12,seedlings,500,0.25216031074523926
454,16,12,seedlings,300,0.26469138264656067
455,16,12,seedlings,1000,0.2356913834810257
456,16,15,seedlings,1000,0.2477584034204483
457,16,15,seedlings,300,0.26595333218574524
458,16,15,seedlings,500,0.2593109905719757
459,16,10,seedlings,500,0.24895213544368744
460,16,10,seedlings,300,0.25553709268569946
461,16,10,seedlings,1000,0.22795812785625458
462,16,18,seedlings,500,0.24263516068458557
463,16,18,seedlings,300,0.2638636529445648
464,16,18,seedlings,1000,0.2408253401517868
465,256,02,seedlings,300,0.21019376814365387
466,256,02,seedlings,500,0.20031461119651794
467,256,02,seedlings,1000,0.17663396894931793
468,256,01,seedlings,500,0.19625359773635864
469,256,01,seedlings,300,0.21163636445999146
470,256,01,seedlings,1000,0.18267104029655457
471,256,00,seedlings,300,0.21820753812789917
472,256,00,seedlings,500,0.20720574259757996
473,256,00,seedlings,1000,0.19028347730636597
474,256,03,seedlings,300,0.21041268110275269
475,256,03,seedlings,500,0.1973983198404312
476,256,03,seedlings,1000,0.1757870763540268
