,train_dur,exp_id,corpus,noise_dur,abx
194,1024,00,librivox,300,0.22996895015239716
195,64,02,librivox,500,0.2287244200706482
196,64,02,librivox,1000,0.22330959141254425
197,64,02,librivox,300,0.2482839971780777
198,64,05,librivox,300,0.23919497430324554
199,64,05,librivox,1000,0.1985800415277481
200,64,05,librivox,500,0.21927081048488617
201,64,08,librivox,500,0.22710341215133667
202,64,08,librivox,300,0.2358936220407486
203,64,08,librivox,1000,0.1939784288406372
204,64,11,librivox,300,0.2497587502002716
205,64,11,librivox,1000,0.21184392273426056
206,64,11,librivox,500,0.2553783059120178
207,64,14,librivox,500,0.2522496283054352
208,64,14,librivox,300,0.25150585174560547
209,64,14,librivox,1000,0.22355444729328156
210,64,01,librivox,1000,0.21419498324394226
211,64,01,librivox,500,0.22613303363323212
212,64,01,librivox,300,0.25607091188430786
213,64,09,librivox,1000,0.2148391604423523
214,64,09,librivox,300,0.24843382835388184
215,64,09,librivox,500,0.216628298163414
216,64,04,librivox,500,0.24387246370315552
217,64,04,librivox,300,0.2542726397514343
218,64,04,librivox,1000,0.2197386622428894
219,64,07,librivox,1000,0.21777230501174927
220,64,07,librivox,500,0.23896381258964539
221,64,07,librivox,300,0.247476264834404
222,64,13,librivox,500,0.23344296216964722
223,64,13,librivox,1000,0.21876826882362366
224,64,13,librivox,300,0.26179277896881104
225,64,00,librivox,300,0.24188777804374695
226,64,00,librivox,500,0.240243062376976
227,64,00,librivox,1000,0.21881943941116333
228,64,03,librivox,300,0.2439272701740265
229,64,03,librivox,1000,0.2081085741519928
230,64,03,librivox,500,0.2326224446296692
231,64,06,librivox,300,0.25950658321380615
232,64,06,librivox,500,0.23578855395317078
233,64,06,librivox,1000,0.22307750582695007
234,64,12,librivox,300,0.23832419514656067
235,64,12,librivox,500,0.21926170587539673
236,64,12,librivox,1000,0.21062317490577698
237,64,15,librivox,300,0.23767726123332977
238,64,15,librivox,1000,0.21478436887264252
239,64,15,librivox,500,0.22919222712516785
240,64,10,librivox,500,0.24284540116786957
241,64,10,librivox,300,0.25771012902259827
242,64,10,librivox,1000,0.22357456386089325
243,32,02,librivox,500,0.25107455253601074
244,32,02,librivox,1000,0.22819441556930542
245,32,02,librivox,300,0.25135600566864014
246,32,05,librivox,1000,0.22124451398849487
247,32,05,librivox,500,0.23147113621234894
248,32,05,librivox,300,0.23906980454921722
249,32,08,librivox,300,0.25086987018585205
250,32,08,librivox,500,0.2367580533027649
251,32,08,librivox,1000,0.22223591804504395
252,32,21,librivox,300,0.25574925541877747
253,32,21,librivox,500,0.2522679269313812
254,32,21,librivox,1000,0.23532618582248688
255,32,24,librivox,500,0.22071820497512817
256,32,24,librivox,1000,0.19796967506408691
257,32,24,librivox,300,0.24208882451057434
258,32,27,librivox,500,0.257860004901886
259,32,27,librivox,1000,0.2420787513256073
260,32,27,librivox,300,0.2711905837059021
261,32,11,librivox,500,0.24814510345458984
262,32,11,librivox,1000,0.2117891013622284
263,32,11,librivox,300,0.2634740471839905
264,32,19,librivox,500,0.23641079664230347
265,32,19,librivox,300,0.23855993151664734
266,32,19,librivox,1000,0.21151863038539886
267,32,14,librivox,300,0.2511257231235504
268,32,14,librivox,500,0.23832055926322937
269,32,14,librivox,1000,0.22830043733119965
270,32,17,librivox,1000,0.23462902009487152
271,32,17,librivox,500,0.24850691854953766
272,32,17,librivox,300,0.2575274407863617
273,32,31,librivox,1000,0.21984833478927612
274,32,31,librivox,500,0.24685488641262054
275,32,31,librivox,300,0.26273760199546814
276,32,01,librivox,500,0.24635235965251923
277,32,01,librivox,300,0.2660837173461914
278,32,01,librivox,1000,0.23615680634975433
279,32,09,librivox,1000,0.22916118800640106
280,32,09,librivox,300,0.2517032027244568
281,32,09,librivox,500,0.24643823504447937
282,32,04,librivox,300,0.25934669375419617
283,32,04,librivox,1000,0.22133223712444305
284,32,04,librivox,500,0.24823829531669617
285,32,07,librivox,1000,0.22660453617572784
286,32,07,librivox,300,0.2644389569759369
287,32,07,librivox,500,0.24714547395706177
288,32,23,librivox,300,0.26085710525512695
289,32,23,librivox,500,0.25425985455513
290,32,23,librivox,1000,0.23872259259223938
291,32,26,librivox,1000,0.22728252410888672
292,32,26,librivox,500,0.23425987362861633
293,32,26,librivox,300,0.2413761019706726
294,32,29,librivox,300,0.25434941053390503
295,32,29,librivox,1000,0.23258042335510254
296,32,29,librivox,500,0.24989400804042816
297,32,13,librivox,300,0.24986478686332703
298,32,13,librivox,500,0.22705592215061188
299,32,13,librivox,1000,0.21093200147151947
300,32,16,librivox,300,0.24841740727424622
301,32,16,librivox,1000,0.2161458432674408
302,32,16,librivox,500,0.244131937623024
303,32,30,librivox,1000,0.2293749898672104
304,32,30,librivox,500,0.23121343553066254
305,32,30,librivox,300,0.25937867164611816
306,32,00,librivox,1000,0.22110745310783386
307,32,00,librivox,500,0.257266104221344
308,32,00,librivox,300,0.2647477984428406
309,32,03,librivox,1000,0.22043496370315552
310,32,03,librivox,500,0.24220578372478485
311,32,03,librivox,300,0.2529861032962799
312,32,06,librivox,300,0.24504569172859192
313,32,06,librivox,1000,0.2308826744556427
314,32,06,librivox,500,0.23597222566604614
315,32,22,librivox,1000,0.2191191464662552
316,32,22,librivox,300,0.2521454691886902
317,32,22,librivox,500,0.25240862369537354
318,32,25,librivox,300,0.2434576153755188
319,32,25,librivox,1000,0.21625182032585144
320,32,25,librivox,500,0.22745797038078308
321,32,20,librivox,500,0.23282164335250854
322,32,20,librivox,1000,0.21597953140735626
323,32,20,librivox,300,0.25927630066871643
324,32,28,librivox,500,0.2370961308479309
325,32,28,librivox,1000,0.2307182103395462
326,32,28,librivox,300,0.24424344301223755
327,32,12,librivox,300,0.25862205028533936
328,32,12,librivox,500,0.25054094195365906
329,32,12,librivox,1000,0.21968749165534973
330,32,15,librivox,1000,0.2279568761587143
331,32,15,librivox,300,0.2530336081981659
332,32,15,librivox,500,0.22706688940525055
333,32,10,librivox,500,0.24045684933662415
334,32,10,librivox,1000,0.22121986746788025
335,32,10,librivox,300,0.2635142505168915
336,32,18,librivox,1000,0.22308479249477386
337,32,18,librivox,500,0.23877739906311035
338,32,18,librivox,300,0.23804092407226562
339,512,01,librivox,300,0.24144737422466278
340,512,01,librivox,1000,0.21079862117767334
341,512,01,librivox,500,0.23009777069091797
342,512,00,librivox,1000,0.22693347930908203
343,512,00,librivox,500,0.24091465771198273
344,512,00,librivox,300,0.24714729189872742
345,128,02,librivox,1000,0.2196984589099884
346,128,02,librivox,500,0.23272477090358734
347,128,02,librivox,300,0.24351972341537476
348,128,05,librivox,300,0.24179823696613312
349,128,05,librivox,1000,0.22690606117248535
350,128,05,librivox,500,0.2471308708190918
351,128,01,librivox,300,0.23702484369277954
352,128,01,librivox,1000,0.206878662109375
353,128,01,librivox,500,0.23195722699165344
354,128,04,librivox,300,0.23355811834335327
355,128,04,librivox,1000,0.2223793864250183
356,128,04,librivox,500,0.23750731348991394
357,128,07,librivox,1000,0.21924707293510437
358,128,07,librivox,300,0.2262371927499771
359,128,07,librivox,500,0.2260197550058365
360,128,00,librivox,1000,0.2316502183675766
361,128,00,librivox,300,0.26002010703086853
362,128,00,librivox,500,0.22613488137722015
363,128,03,librivox,300,0.23893091082572937
364,128,03,librivox,500,0.23978069424629211
365,128,03,librivox,1000,0.2145102471113205
366,128,06,librivox,300,0.24112026393413544
367,128,06,librivox,500,0.23730993270874023
368,128,06,librivox,1000,0.21934574842453003
369,16,02,librivox,500,0.24819080531597137
370,16,02,librivox,300,0.26910635828971863
371,16,02,librivox,1000,0.22788558900356293
372,16,05,librivox,1000,0.2347971647977829
373,16,05,librivox,300,0.25894737243652344
374,16,05,librivox,500,0.24701754748821259
375,16,08,librivox,1000,0.22221308946609497
376,16,08,librivox,500,0.24462535977363586
377,16,08,librivox,300,0.2585051357746124
378,16,21,librivox,1000,0.22889071702957153
379,16,21,librivox,500,0.2379312813282013
380,16,21,librivox,300,0.24598772823810577
381,16,24,librivox,500,0.2467488944530487
382,16,24,librivox,1000,0.23720118403434753
383,16,24,librivox,300,0.253110408782959
384,16,27,librivox,300,0.2544316351413727
385,16,27,librivox,500,0.24626462161540985
386,16,27,librivox,1000,0.24076025187969208
387,16,11,librivox,500,0.2529504895210266
388,16,11,librivox,1000,0.2303362488746643
389,16,11,librivox,300,0.26472771167755127
390,16,19,librivox,500,0.2329842746257782
391,16,19,librivox,300,0.2623738944530487
392,16,19,librivox,1000,0.22465093433856964
393,16,14,librivox,500,0.24742688238620758
394,16,14,librivox,300,0.2601681351661682
395,16,14,librivox,1000,0.21121162176132202
396,16,17,librivox,1000,0.22560307383537292
397,16,17,librivox,500,0.23370613157749176
398,16,17,librivox,300,0.24712902307510376
399,16,31,librivox,500,0.24094390869140625
400,16,31,librivox,1000,0.22016264498233795
401,16,31,librivox,300,0.2537975311279297
402,16,01,librivox,300,0.25825655460357666
403,16,01,librivox,1000,0.23022662103176117
404,16,01,librivox,500,0.2506597340106964
405,16,09,librivox,300,0.2719334661960602
406,16,09,librivox,1000,0.24354352056980133
407,16,09,librivox,500,0.25151315331459045
408,16,04,librivox,300,0.24951937794685364
409,16,04,librivox,500,0.2366538643836975
410,16,04,librivox,1000,0.23299890756607056
411,16,07,librivox,1000,0.240106001496315
412,16,07,librivox,500,0.22835524380207062
413,16,07,librivox,300,0.2555464506149292
414,16,23,librivox,300,0.25477156043052673
415,16,23,librivox,1000,0.22963635623455048
416,16,23,librivox,500,0.23844115436077118
417,16,26,librivox,300,0.26532894372940063
418,16,26,librivox,1000,0.22344207763671875
419,16,26,librivox,500,0.238145112991333
420,16,29,librivox,300,0.250827819108963
421,16,29,librivox,500,0.24809758365154266
422,16,29,librivox,1000,0.2206268459558487
423,16,13,librivox,300,0.24492324888706207
424,16,13,librivox,500,0.23345030844211578
425,16,13,librivox,1000,0.20671053230762482
426,16,16,librivox,300,0.26217836141586304
427,16,16,librivox,1000,0.22913745045661926
428,16,16,librivox,500,0.24203580617904663
429,16,30,librivox,1000,0.24153508245944977
430,16,30,librivox,300,0.26551902294158936
431,16,30,librivox,500,0.2477494329214096
432,16,00,librivox,500,0.23772478103637695
433,16,00,librivox,300,0.2563377320766449
434,16,00,librivox,1000,0.2195778489112854
435,16,03,librivox,300,0.2686458230018616
436,16,03,librivox,1000,0.2356688678264618
437,16,03,librivox,500,0.25512975454330444
438,16,06,librivox,300,0.26802265644073486
439,16,06,librivox,1000,0.2452576458454132
440,16,06,librivox,500,0.24677997827529907
441,16,22,librivox,300,0.2535361647605896
442,16,22,librivox,500,0.23289653658866882
443,16,22,librivox,1000,0.2201242595911026
444,16,25,librivox,1000,0.20813597738742828
445,16,25,librivox,300,0.2579294741153717
446,16,25,librivox,500,0.23819811642169952
447,16,20,librivox,300,0.26473134756088257
448,16,20,librivox,500,0.24233736097812653
449,16,20,librivox,1000,0.23622624576091766
450,16,28,librivox,300,0.25715646147727966
451,16,28,librivox,500,0.24481725692749023
452,16,28,librivox,1000,0.2225804328918457
453,16,12,librivox,1000,0.23361748456954956
454,16,12,librivox,300,0.25023940205574036
455,16,12,librivox,500,0.2393549084663391
456,16,15,librivox,1000,0.22856539487838745
457,16,15,librivox,500,0.25031980872154236
458,16,15,librivox,300,0.26623356342315674
459,16,10,librivox,300,0.2618832290172577
460,16,10,librivox,1000,0.23628288507461548
461,16,10,librivox,500,0.2427339255809784
462,16,18,librivox,1000,0.2184521108865738
463,16,18,librivox,500,0.24726241827011108
464,16,18,librivox,300,0.2539656162261963
465,256,02,librivox,500,0.23304826021194458
466,256,02,librivox,1000,0.21208423376083374
467,256,02,librivox,300,0.2505354583263397
468,256,01,librivox,300,0.24671237170696259
469,256,01,librivox,500,0.2356322854757309
470,256,01,librivox,1000,0.21050074696540833
471,256,00,librivox,1000,0.2094261795282364
472,256,00,librivox,300,0.2333826720714569
473,256,00,librivox,500,0.22634869813919067
474,256,03,librivox,500,0.23530885577201843
475,256,03,librivox,300,0.2593128979206085
476,256,03,librivox,1000,0.21793493628501892
