,train_dur,exp_id,corpus,noise_dur,abx
369,16,02,seedlings,1000,0.2416374385356903
370,16,02,seedlings,300,0.2627348303794861
371,16,02,seedlings,500,0.25669407844543457
372,16,05,seedlings,1000,0.25010964274406433
373,16,05,seedlings,300,0.25870978832244873
374,16,05,seedlings,500,0.2564309537410736
375,16,08,seedlings,500,0.2559082508087158
376,16,08,seedlings,300,0.26274120807647705
377,16,08,seedlings,1000,0.25375092029571533
378,16,21,seedlings,500,0.27530336380004883
379,16,21,seedlings,300,0.26555919647216797
380,16,21,seedlings,1000,0.24663925170898438
381,16,24,seedlings,1000,0.24931471049785614
382,16,24,seedlings,500,0.2628800868988037
383,16,24,seedlings,300,0.26675620675086975
384,16,27,seedlings,500,0.23604348301887512
385,16,27,seedlings,1000,0.2452978789806366
386,16,27,seedlings,300,0.2633506953716278
387,16,11,seedlings,500,0.2562646269798279
388,16,11,seedlings,300,0.2697003185749054
389,16,11,seedlings,1000,0.24588632583618164
390,16,19,seedlings,1000,0.24486292898654938
391,16,19,seedlings,300,0.2576882243156433
392,16,19,seedlings,500,0.2554258108139038
393,16,14,seedlings,1000,0.24459245800971985
394,16,14,seedlings,500,0.23995248973369598
395,16,14,seedlings,300,0.2628965675830841
396,16,17,seedlings,300,0.2604568898677826
397,16,17,seedlings,500,0.24976791441440582
398,16,17,seedlings,1000,0.24169956147670746
399,16,31,seedlings,500,0.23636144399642944
400,16,31,seedlings,1000,0.2319827824831009
401,16,31,seedlings,300,0.26434484124183655
402,16,01,seedlings,1000,0.24687136709690094
403,16,01,seedlings,300,0.25846219062805176
404,16,01,seedlings,500,0.25556838512420654
405,16,09,seedlings,1000,0.2397514432668686
406,16,09,seedlings,300,0.2635672390460968
407,16,09,seedlings,500,0.2569389343261719
408,16,04,seedlings,1000,0.2472386658191681
409,16,04,seedlings,300,0.2581213414669037
410,16,04,seedlings,500,0.26719391345977783
411,16,07,seedlings,1000,0.25373539328575134
412,16,07,seedlings,500,0.2666703164577484
413,16,07,seedlings,300,0.2701133191585541
414,16,23,seedlings,1000,0.22238853573799133
415,16,23,seedlings,300,0.262362003326416
416,16,23,seedlings,500,0.23961806297302246
417,16,26,seedlings,300,0.2632913291454315
418,16,26,seedlings,500,0.25167396664619446
419,16,26,seedlings,1000,0.2379678338766098
420,16,29,seedlings,500,0.2750246822834015
421,16,29,seedlings,300,0.25839728116989136
422,16,29,seedlings,1000,0.24473316967487335
423,16,13,seedlings,300,0.2430793195962906
424,16,13,seedlings,500,0.2357931137084961
425,16,13,seedlings,1000,0.22640350461006165
426,16,16,seedlings,500,0.25148212909698486
427,16,16,seedlings,300,0.25134775042533875
428,16,16,seedlings,1000,0.23303726315498352
429,16,30,seedlings,300,0.2644864618778229
430,16,30,seedlings,500,0.2597386837005615
431,16,30,seedlings,1000,0.2527979016304016
432,16,00,seedlings,1000,0.2667379379272461
433,16,00,seedlings,500,0.2749579846858978
434,16,00,seedlings,300,0.29282346367836
435,16,03,seedlings,1000,0.23779603838920593
436,16,03,seedlings,500,0.2509484589099884
437,16,03,seedlings,300,0.2657109200954437
438,16,06,seedlings,1000,0.24388156831264496
439,16,06,seedlings,300,0.26983916759490967
440,16,06,seedlings,500,0.27128106355667114
441,16,22,seedlings,300,0.2571966350078583
442,16,22,seedlings,500,0.24663379788398743
443,16,22,seedlings,1000,0.2330847829580307
444,16,25,seedlings,1000,0.24316519498825073
445,16,25,seedlings,300,0.24300988018512726
446,16,25,seedlings,500,0.2520065903663635
447,16,20,seedlings,500,0.265762060880661
448,16,20,seedlings,1000,0.249775230884552
449,16,20,seedlings,300,0.2745906412601471
450,16,28,seedlings,500,0.25010597705841064
451,16,28,seedlings,300,0.2720157206058502
452,16,28,seedlings,1000,0.25011053681373596
453,16,12,seedlings,500,0.25666847825050354
454,16,12,seedlings,300,0.2628691494464874
455,16,12,seedlings,1000,0.2356615662574768
456,16,15,seedlings,1000,0.24421602487564087
457,16,15,seedlings,300,0.27259138226509094
458,16,15,seedlings,500,0.2528179883956909
459,16,10,seedlings,500,0.23868054151535034
460,16,10,seedlings,300,0.2565460503101349
461,16,10,seedlings,1000,0.23943164944648743
462,16,18,seedlings,500,0.2466849535703659
463,16,18,seedlings,300,0.2628929018974304
464,16,18,seedlings,1000,0.232686385512352
465,256,02,seedlings,300,0.2417817860841751
466,256,02,seedlings,500,0.2193128615617752
467,256,02,seedlings,1000,0.20414474606513977
468,256,01,seedlings,500,0.2163751870393753
469,256,01,seedlings,300,0.23500731587409973
470,256,01,seedlings,1000,0.19354531168937683
471,256,00,seedlings,300,0.24490682780742645
472,256,00,seedlings,500,0.22759045660495758
473,256,00,seedlings,1000,0.21427994966506958
474,256,03,seedlings,300,0.21664288640022278
475,256,03,seedlings,500,0.19998537003993988
476,256,03,seedlings,1000,0.20752741396427155
