,train_dur,exp_id,corpus,noise_dur,abx
118,0,19,seedlings,500,0.468046635389328
119,0,19,seedlings,300,0.46339115500450134
120,0,14,seedlings,300,0.4621228277683258
121,0,14,seedlings,500,0.46708494424819946
122,0,14,seedlings,1000,0.48277777433395386
123,0,17,seedlings,500,0.457057386636734
124,0,17,seedlings,300,0.4635992646217346
125,0,17,seedlings,1000,0.46870023012161255
126,0,31,seedlings,1000,0.46044448018074036
127,0,31,seedlings,300,0.4638054370880127
128,0,31,seedlings,500,0.46245571970939636
129,0,01,seedlings,300,0.4476969540119171
130,0,01,seedlings,1000,0.47414910793304443
131,0,01,seedlings,500,0.4702571630477905
132,0,09,seedlings,1000,0.4732295274734497
133,0,09,seedlings,500,0.46407419443130493
134,0,09,seedlings,300,0.4528592526912689
135,0,04,seedlings,1000,0.4570818543434143
136,0,04,seedlings,500,0.46872246265411377
137,0,04,seedlings,300,0.4473130404949188
138,0,07,seedlings,300,0.44098129868507385
139,0,07,seedlings,1000,0.4687514901161194
140,0,07,seedlings,500,0.4642762541770935
141,0,23,seedlings,1000,0.4582909345626831
142,0,23,seedlings,300,0.4564761221408844
143,0,23,seedlings,500,0.4699437916278839
144,0,26,seedlings,1000,0.4832499921321869
145,0,26,seedlings,500,0.4834102988243103
146,0,26,seedlings,300,0.4647475779056549
147,0,29,seedlings,300,0.44809529185295105
148,0,29,seedlings,500,0.47604429721832275
149,0,29,seedlings,1000,0.4759444296360016
150,0,13,seedlings,500,0.47479546070098877
151,0,13,seedlings,300,0.45986881852149963
152,0,13,seedlings,1000,0.4629415273666382
153,0,16,seedlings,300,0.4580366909503937
154,0,16,seedlings,500,0.4643576443195343
155,0,16,seedlings,1000,0.47826024889945984
156,0,30,seedlings,500,0.48330560326576233
157,0,30,seedlings,300,0.45145970582962036
158,0,30,seedlings,1000,0.4792470633983612
159,0,00,seedlings,500,0.455472469329834
160,0,00,seedlings,1000,0.4781228303909302
161,0,00,seedlings,300,0.44893696904182434
162,0,03,seedlings,500,0.45199042558670044
163,0,03,seedlings,1000,0.4667324125766754
164,0,03,seedlings,300,0.44741949439048767
165,0,06,seedlings,300,0.4431287944316864
166,0,06,seedlings,500,0.45523202419281006
167,0,06,seedlings,1000,0.4870533347129822
168,0,22,seedlings,300,0.44368377327919006
169,0,22,seedlings,500,0.47436243295669556
170,0,22,seedlings,1000,0.48395615816116333
171,0,25,seedlings,300,0.44151949882507324
172,0,25,seedlings,500,0.47028109431266785
173,0,25,seedlings,1000,0.48173972964286804
174,0,20,seedlings,300,0.45010805130004883
175,0,20,seedlings,500,0.46934807300567627
176,0,20,seedlings,1000,0.47438156604766846
177,0,28,seedlings,500,0.47024044394493103
178,0,28,seedlings,300,0.4577109217643738
179,0,28,seedlings,1000,0.4836578667163849
180,0,12,seedlings,500,0.47273746132850647
181,0,12,seedlings,1000,0.4659765958786011
182,0,12,seedlings,300,0.4582577645778656
183,0,15,seedlings,300,0.4466497302055359
184,0,15,seedlings,1000,0.4784897565841675
185,0,15,seedlings,500,0.4657936692237854
186,0,10,seedlings,500,0.4682362675666809
187,0,10,seedlings,300,0.46706417202949524
188,0,10,seedlings,1000,0.4823611080646515
189,0,18,seedlings,300,0.4472196698188782
190,0,18,seedlings,500,0.4672691226005554
191,0,18,seedlings,1000,0.48358041048049927
192,1024,00,seedlings,1000,0.2573640048503876
193,1024,00,seedlings,500,0.28348803520202637
194,1024,00,seedlings,300,0.28418540954589844
195,64,02,seedlings,1000,0.3030014634132385
196,64,02,seedlings,500,0.32412081956863403
197,64,02,seedlings,300,0.31708890199661255
198,64,05,seedlings,300,0.30017706751823425
199,64,05,seedlings,1000,0.2841579020023346
200,64,05,seedlings,500,0.3120460510253906
201,64,08,seedlings,300,0.32691508531570435
202,64,08,seedlings,1000,0.30137282609939575
203,64,08,seedlings,500,0.34301793575286865
204,64,11,seedlings,500,0.32299524545669556
205,64,11,seedlings,300,0.3173736333847046
206,64,11,seedlings,1000,0.30344298481941223
207,64,14,seedlings,500,0.2941794693470001
208,64,14,seedlings,300,0.2978851795196533
209,64,14,seedlings,1000,0.2748202085494995
210,64,01,seedlings,1000,0.2999882996082306
211,64,01,seedlings,500,0.30877986550331116
212,64,01,seedlings,300,0.31768378615379333
213,64,09,seedlings,1000,0.29527923464775085
214,64,09,seedlings,500,0.3286842107772827
215,64,09,seedlings,300,0.32519736886024475
216,64,04,seedlings,500,0.33911484479904175
217,64,04,seedlings,1000,0.3074854016304016
218,64,04,seedlings,300,0.3319597542285919
219,64,07,seedlings,500,0.31162920594215393
220,64,07,seedlings,1000,0.29402923583984375
221,64,07,seedlings,300,0.30669736862182617
222,64,13,seedlings,1000,0.28704091906547546
223,64,13,seedlings,300,0.3063197731971741
224,64,13,seedlings,500,0.31198686361312866
225,64,00,seedlings,300,0.31038397550582886
226,64,00,seedlings,1000,0.2915453314781189
227,64,00,seedlings,500,0.33140432834625244
228,64,03,seedlings,1000,0.2829013168811798
229,64,03,seedlings,500,0.32094258069992065
230,64,03,seedlings,300,0.2965163588523865
231,64,06,seedlings,500,0.3221471607685089
232,64,06,seedlings,300,0.3144756555557251
233,64,06,seedlings,1000,0.29984211921691895
234,64,12,seedlings,1000,0.26802778244018555
235,64,12,seedlings,500,0.2911985516548157
236,64,12,seedlings,300,0.28762757778167725
237,64,15,seedlings,1000,0.26996344327926636
238,64,15,seedlings,300,0.3041224479675293
239,64,15,seedlings,500,0.31486842036247253
240,64,10,seedlings,300,0.32999682426452637
241,64,10,seedlings,500,0.3336028754711151
242,64,10,seedlings,1000,0.29491961002349854
243,32,02,seedlings,500,0.34608373045921326
244,32,02,seedlings,1000,0.3219371438026428
245,32,02,seedlings,300,0.3398624062538147
246,32,05,seedlings,1000,0.31312277913093567
247,32,05,seedlings,300,0.3282424211502075
248,32,05,seedlings,500,0.3350012004375458
249,32,08,seedlings,1000,0.3225804269313812
250,32,08,seedlings,300,0.34473204612731934
251,32,08,seedlings,500,0.33685168623924255
252,32,21,seedlings,300,0.34345293045043945
253,32,21,seedlings,500,0.33555978536605835
254,32,21,seedlings,1000,0.31712719798088074
255,32,24,seedlings,500,0.3334019184112549
256,32,24,seedlings,1000,0.30008628964424133
257,32,24,seedlings,300,0.32765311002731323
258,32,27,seedlings,1000,0.29761257767677307
259,32,27,seedlings,500,0.3316817879676819
260,32,27,seedlings,300,0.3158855438232422
261,32,11,seedlings,300,0.34023723006248474
262,32,11,seedlings,1000,0.3127463459968567
263,32,11,seedlings,500,0.3544450104236603
264,32,19,seedlings,300,0.3346882164478302
265,32,19,seedlings,1000,0.3106798231601715
266,32,19,seedlings,500,0.3378528952598572
267,32,14,seedlings,1000,0.31301024556159973
268,32,14,seedlings,300,0.3225976824760437
269,32,14,seedlings,500,0.32666030526161194
270,32,17,seedlings,500,0.32711243629455566
271,32,17,seedlings,1000,0.3160146176815033
272,32,17,seedlings,300,0.33330583572387695
273,32,31,seedlings,500,0.35104307532310486
274,32,31,seedlings,1000,0.3272455930709839
275,32,31,seedlings,300,0.3463684022426605
276,32,01,seedlings,300,0.3304278254508972
277,32,01,seedlings,500,0.344376802444458
278,32,01,seedlings,1000,0.30819153785705566
279,32,09,seedlings,300,0.3474341928958893
280,32,09,seedlings,500,0.3436339497566223
281,32,09,seedlings,1000,0.31434211134910583
282,32,04,seedlings,1000,0.3455204963684082
283,32,04,seedlings,300,0.3362523913383484
284,32,04,seedlings,500,0.3506435453891754
285,32,07,seedlings,500,0.359188973903656
286,32,07,seedlings,1000,0.3228611350059509
287,32,07,seedlings,300,0.3544641435146332
288,32,23,seedlings,500,0.3213385045528412
289,32,23,seedlings,1000,0.3136666715145111
290,32,23,seedlings,300,0.32055941224098206
291,32,26,seedlings,500,0.3449874222278595
292,32,26,seedlings,1000,0.30602777004241943
293,32,26,seedlings,300,0.32322728633880615
294,32,29,seedlings,500,0.30963996052742004
295,32,29,seedlings,300,0.3075167238712311
296,32,29,seedlings,1000,0.29071488976478577
297,32,13,seedlings,300,0.3290482461452484
298,32,13,seedlings,1000,0.3126213550567627
299,32,13,seedlings,500,0.33706700801849365
300,32,16,seedlings,1000,0.32956433296203613
301,32,16,seedlings,500,0.36743780970573425
302,32,16,seedlings,300,0.34244096279144287
303,32,30,seedlings,300,0.31411445140838623
304,32,30,seedlings,1000,0.2879254221916199
305,32,30,seedlings,500,0.3148432970046997
306,32,00,seedlings,500,0.36090072989463806
307,32,00,seedlings,1000,0.3138830363750458
308,32,00,seedlings,300,0.3466024696826935
309,32,03,seedlings,300,0.33964115381240845
310,32,03,seedlings,1000,0.3119400441646576
311,32,03,seedlings,500,0.3417057394981384
312,32,06,seedlings,300,0.33673766255378723
313,32,06,seedlings,500,0.33878111839294434
314,32,06,seedlings,1000,0.31358039379119873
315,32,22,seedlings,300,0.32719576358795166
316,32,22,seedlings,1000,0.304514616727829
317,32,22,seedlings,500,0.3299329876899719
318,32,25,seedlings,300,0.31898626685142517
319,32,25,seedlings,1000,0.29971492290496826
320,32,25,seedlings,500,0.31469136476516724
321,32,20,seedlings,300,0.3351917564868927
322,32,20,seedlings,500,0.33618900179862976
323,32,20,seedlings,1000,0.31284573674201965
324,32,28,seedlings,500,0.32061246037483215
325,32,28,seedlings,300,0.31824880838394165
326,32,28,seedlings,1000,0.29212135076522827
327,32,12,seedlings,500,0.33708733320236206
328,32,12,seedlings,1000,0.3186842203140259
329,32,12,seedlings,300,0.3326196074485779
330,32,15,seedlings,300,0.34133967757225037
331,32,15,seedlings,1000,0.31841227412223816
332,32,15,seedlings,500,0.3451327979564667
333,32,10,seedlings,300,0.3450131118297577
334,32,10,seedlings,1000,0.3189883232116699
335,32,10,seedlings,500,0.3462344706058502
336,32,18,seedlings,300,0.3380673825740814
337,32,18,seedlings,1000,0.3158245384693146
338,32,18,seedlings,500,0.3509569466114044
339,512,01,seedlings,500,0.30130743980407715
340,512,01,seedlings,300,0.2869764566421509
341,512,01,seedlings,1000,0.2538333535194397
342,512,00,seedlings,1000,0.26541081070899963
343,512,00,seedlings,500,0.29531100392341614
344,512,00,seedlings,300,0.28289633989334106
345,128,02,seedlings,500,0.28868064284324646
346,128,02,seedlings,1000,0.26236259937286377
347,128,02,seedlings,300,0.28227710723876953
348,128,05,seedlings,500,0.3029138743877411
349,128,05,seedlings,1000,0.25566229224205017
350,128,05,seedlings,300,0.30231499671936035
351,128,01,seedlings,1000,0.27505922317504883
352,128,01,seedlings,500,0.3071494996547699
353,128,01,seedlings,300,0.2925749719142914
354,128,04,seedlings,300,0.2940775454044342
355,128,04,seedlings,1000,0.2705833315849304
356,128,04,seedlings,500,0.29377636313438416
357,128,07,seedlings,1000,0.25305992364883423
358,128,07,seedlings,500,0.27514952421188354
359,128,07,seedlings,300,0.27869975566864014
360,128,00,seedlings,500,0.2932775318622589
361,128,00,seedlings,300,0.29177629947662354
362,128,00,seedlings,1000,0.2657967805862427
363,128,03,seedlings,1000,0.27763739228248596
364,128,03,seedlings,300,0.30875200033187866
365,128,03,seedlings,500,0.3053121864795685
366,128,06,seedlings,1000,0.24183624982833862
367,128,06,seedlings,500,0.273171067237854
368,128,06,seedlings,300,0.263483464717865
369,16,02,seedlings,1000,0.3429765999317169
370,16,02,seedlings,300,0.36641430854797363
371,16,02,seedlings,500,0.3608887493610382
372,16,05,seedlings,1000,0.3412748873233795
373,16,05,seedlings,300,0.3550538122653961
374,16,05,seedlings,500,0.3606519103050232
375,16,08,seedlings,500,0.34373924136161804
376,16,08,seedlings,300,0.3473496735095978
377,16,08,seedlings,1000,0.32591375708580017
378,16,21,seedlings,500,0.3585466146469116
379,16,21,seedlings,300,0.3687133193016052
380,16,21,seedlings,1000,0.336412250995636
381,16,24,seedlings,1000,0.36308038234710693
382,16,24,seedlings,500,0.38584449887275696
383,16,24,seedlings,300,0.38169777393341064
384,16,27,seedlings,500,0.339931845664978
385,16,27,seedlings,1000,0.32971927523612976
386,16,27,seedlings,300,0.34435924887657166
387,16,11,seedlings,500,0.37889835238456726
388,16,11,seedlings,300,0.3823046386241913
389,16,11,seedlings,1000,0.34699416160583496
390,16,19,seedlings,1000,0.34440353512763977
391,16,19,seedlings,300,0.35624000430107117
392,16,19,seedlings,500,0.36515307426452637
393,16,14,seedlings,1000,0.34756943583488464
394,16,14,seedlings,500,0.3702141046524048
395,16,14,seedlings,300,0.36046770215034485
396,16,17,seedlings,300,0.3569685220718384
397,16,17,seedlings,500,0.37519022822380066
398,16,17,seedlings,1000,0.3451980948448181
399,16,31,seedlings,500,0.3476698398590088
400,16,31,seedlings,1000,0.3280409276485443
401,16,31,seedlings,300,0.349198579788208
402,16,01,seedlings,1000,0.3461169898509979
403,16,01,seedlings,300,0.3627643585205078
404,16,01,seedlings,500,0.376924067735672
405,16,09,seedlings,1000,0.33085232973098755
406,16,09,seedlings,300,0.3679501712322235
407,16,09,seedlings,500,0.37255018949508667
408,16,04,seedlings,1000,0.33776170015335083
409,16,04,seedlings,300,0.3408997356891632
410,16,04,seedlings,500,0.35423386096954346
411,16,07,seedlings,1000,0.33610087633132935
412,16,07,seedlings,500,0.3728097677230835
413,16,07,seedlings,300,0.3594939708709717
414,16,23,seedlings,1000,0.312419593334198
415,16,23,seedlings,300,0.3442822992801666
416,16,23,seedlings,500,0.35746708512306213
417,16,26,seedlings,300,0.35709208250045776
418,16,26,seedlings,500,0.3501160442829132
419,16,26,seedlings,1000,0.33407896757125854
420,16,29,seedlings,500,0.368679404258728
421,16,29,seedlings,300,0.3528050184249878
422,16,29,seedlings,1000,0.34982892870903015
423,16,13,seedlings,300,0.3472348749637604
424,16,13,seedlings,500,0.3598911762237549
425,16,13,seedlings,1000,0.3396608233451843
426,16,16,seedlings,500,0.3633911609649658
427,16,16,seedlings,300,0.3440609872341156
428,16,16,seedlings,1000,0.33787867426872253
429,16,30,seedlings,300,0.350877970457077
430,16,30,seedlings,500,0.3644796907901764
431,16,30,seedlings,1000,0.32564327120780945
432,16,00,seedlings,1000,0.33613890409469604
433,16,00,seedlings,500,0.35993897914886475
434,16,00,seedlings,300,0.35598304867744446
435,16,03,seedlings,1000,0.34942102432250977
436,16,03,seedlings,500,0.3617870807647705
437,16,03,seedlings,300,0.3653867840766907
438,16,06,seedlings,1000,0.3533684015274048
439,16,06,seedlings,300,0.36902397871017456
440,16,06,seedlings,500,0.38125181198120117
441,16,22,seedlings,300,0.3523329198360443
442,16,22,seedlings,500,0.34953948855400085
443,16,22,seedlings,1000,0.32860010862350464
444,16,25,seedlings,1000,0.340926855802536
445,16,25,seedlings,300,0.3560466766357422
446,16,25,seedlings,500,0.3608325123786926
447,16,20,seedlings,500,0.3632260859012604
448,16,20,seedlings,1000,0.3416798412799835
449,16,20,seedlings,300,0.349288672208786
450,16,28,seedlings,500,0.37124279141426086
451,16,28,seedlings,300,0.3548409342765808
452,16,28,seedlings,1000,0.34280556440353394
453,16,12,seedlings,500,0.3563947379589081
454,16,12,seedlings,300,0.35557177662849426
455,16,12,seedlings,1000,0.32717326283454895
456,16,15,seedlings,1000,0.3421052396297455
457,16,15,seedlings,300,0.3524748384952545
458,16,15,seedlings,500,0.354568749666214
459,16,10,seedlings,500,0.354555606842041
460,16,10,seedlings,300,0.3477049469947815
461,16,10,seedlings,1000,0.33602336049079895
462,16,18,seedlings,500,0.37442946434020996
463,16,18,seedlings,300,0.365864634513855
464,16,18,seedlings,1000,0.3453713357448578
465,256,02,seedlings,300,0.2965259253978729
466,256,02,seedlings,500,0.29209208488464355
467,256,02,seedlings,1000,0.26224708557128906
468,256,01,seedlings,500,0.28694018721580505
469,256,01,seedlings,300,0.2844373881816864
470,256,01,seedlings,1000,0.2565321922302246
471,256,00,seedlings,300,0.29277870059013367
472,256,00,seedlings,500,0.28748804330825806
473,256,00,seedlings,1000,0.2688961923122406
474,256,03,seedlings,300,0.268527090549469
475,256,03,seedlings,500,0.27858373522758484
476,256,03,seedlings,1000,0.2483779340982437
