,train_dur,exp_id,corpus,noise_dur,abx
160,0,00,librivox,300,0.4666779935359955
161,0,00,librivox,1000,0.4752909243106842
162,0,03,librivox,1000,0.4878216087818146
163,0,03,librivox,500,0.46657896041870117
164,0,03,librivox,300,0.4523225724697113
165,0,06,librivox,1000,0.47822079062461853
166,0,06,librivox,300,0.45249083638191223
167,0,06,librivox,500,0.4692739248275757
168,0,22,librivox,1000,0.47186407446861267
169,0,22,librivox,500,0.4566327929496765
170,0,22,librivox,300,0.4473158121109009
171,0,25,librivox,500,0.4667128920555115
172,0,25,librivox,1000,0.47857749462127686
173,0,25,librivox,300,0.45079126954078674
174,0,20,librivox,300,0.4601435661315918
175,0,20,librivox,1000,0.4775570333003998
176,0,20,librivox,500,0.4728253483772278
177,0,28,librivox,300,0.4544413685798645
178,0,28,librivox,500,0.4661770462989807
179,0,28,librivox,1000,0.47560742497444153
180,0,12,librivox,1000,0.46724048256874084
181,0,12,librivox,500,0.4683433175086975
182,0,12,librivox,300,0.45524919033050537
183,0,15,librivox,300,0.44985926151275635
184,0,15,librivox,500,0.4752308130264282
185,0,15,librivox,1000,0.47433042526245117
186,0,10,librivox,1000,0.4785965085029602
187,0,10,librivox,500,0.4602535665035248
188,0,10,librivox,300,0.4660099744796753
189,0,18,librivox,300,0.4534503221511841
190,0,18,librivox,1000,0.4612354338169098
191,0,18,librivox,500,0.4714282155036926
192,1024,00,librivox,1000,0.29112720489501953
193,1024,00,librivox,500,0.3384988009929657
194,1024,00,librivox,300,0.3235187530517578
195,64,02,librivox,500,0.33810824155807495
196,64,02,librivox,1000,0.2882236838340759
197,64,02,librivox,300,0.33128708600997925
198,64,05,librivox,300,0.32736602425575256
199,64,05,librivox,1000,0.28255701065063477
200,64,05,librivox,500,0.3407045602798462
201,64,08,librivox,500,0.30884212255477905
202,64,08,librivox,300,0.3103247582912445
203,64,08,librivox,1000,0.2865540683269501
204,64,11,librivox,300,0.3333747982978821
205,64,11,librivox,1000,0.3005073070526123
206,64,11,librivox,500,0.34055861830711365
207,64,14,librivox,500,0.3309449851512909
208,64,14,librivox,300,0.3350430428981781
209,64,14,librivox,1000,0.3109737038612366
210,64,01,librivox,1000,0.2957353889942169
211,64,01,librivox,500,0.3159150779247284
212,64,01,librivox,300,0.33368343114852905
213,64,09,librivox,1000,0.2882353961467743
214,64,09,librivox,300,0.31336045265197754
215,64,09,librivox,500,0.3186178505420685
216,64,04,librivox,500,0.3345724046230316
217,64,04,librivox,300,0.3396172523498535
218,64,04,librivox,1000,0.29443860054016113
219,64,07,librivox,1000,0.29608482122421265
220,64,07,librivox,500,0.3471614718437195
221,64,07,librivox,300,0.33070456981658936
222,64,13,librivox,500,0.33641862869262695
223,64,13,librivox,1000,0.2930701673030853
224,64,13,librivox,300,0.33133214712142944
225,64,00,librivox,300,0.3236507177352905
226,64,00,librivox,500,0.33610403537750244
227,64,00,librivox,1000,0.3039824366569519
228,64,03,librivox,300,0.33535125851631165
229,64,03,librivox,1000,0.2831417918205261
230,64,03,librivox,500,0.3439604938030243
231,64,06,librivox,300,0.34107255935668945
232,64,06,librivox,500,0.3527655303478241
233,64,06,librivox,1000,0.30388447642326355
234,64,12,librivox,300,0.32130900025367737
235,64,12,librivox,500,0.3149964213371277
236,64,12,librivox,1000,0.2942149341106415
237,64,15,librivox,300,0.33598488569259644
238,64,15,librivox,1000,0.29739910364151
239,64,15,librivox,500,0.33532533049583435
240,64,10,librivox,500,0.3369832932949066
241,64,10,librivox,300,0.33178389072418213
242,64,10,librivox,1000,0.3029634654521942
243,32,02,librivox,500,0.3296208083629608
244,32,02,librivox,1000,0.2967265844345093
245,32,02,librivox,300,0.3271814286708832
246,32,05,librivox,1000,0.2950131595134735
247,32,05,librivox,500,0.3301178216934204
248,32,05,librivox,300,0.33279144763946533
249,32,08,librivox,300,0.3362460136413574
250,32,08,librivox,500,0.3579743206501007
251,32,08,librivox,1000,0.2904546856880188
252,32,21,librivox,300,0.3347615599632263
253,32,21,librivox,500,0.33614474534988403
254,32,21,librivox,1000,0.2994137406349182
255,32,24,librivox,500,0.33509331941604614
256,32,24,librivox,1000,0.29377633333206177
257,32,24,librivox,300,0.32013556361198425
258,32,27,librivox,500,0.35106217861175537
259,32,27,librivox,1000,0.3038465082645416
260,32,27,librivox,300,0.3422495722770691
261,32,11,librivox,500,0.33855026960372925
262,32,11,librivox,1000,0.3073699176311493
263,32,11,librivox,300,0.33355143666267395
264,32,19,librivox,500,0.3289222717285156
265,32,19,librivox,300,0.31424084305763245
266,32,19,librivox,1000,0.2903684377670288
267,32,14,librivox,300,0.3215630054473877
268,32,14,librivox,500,0.32806339859962463
269,32,14,librivox,1000,0.308466374874115
270,32,17,librivox,1000,0.30000731348991394
271,32,17,librivox,500,0.34344735741615295
272,32,17,librivox,300,0.3358061909675598
273,32,31,librivox,1000,0.3124502897262573
274,32,31,librivox,500,0.34936124086380005
275,32,31,librivox,300,0.3458676338195801
276,32,01,librivox,500,0.31776976585388184
277,32,01,librivox,300,0.3329840302467346
278,32,01,librivox,1000,0.29640787839889526
279,32,09,librivox,1000,0.2961469292640686
280,32,09,librivox,300,0.34200695157051086
281,32,09,librivox,500,0.34579306840896606
282,32,04,librivox,300,0.32603031396865845
283,32,04,librivox,1000,0.29685819149017334
284,32,04,librivox,500,0.341637521982193
285,32,07,librivox,1000,0.3032178282737732
286,32,07,librivox,300,0.3387029469013214
287,32,07,librivox,500,0.31928589940071106
288,32,23,librivox,300,0.33382895588874817
289,32,23,librivox,500,0.32491686940193176
290,32,23,librivox,1000,0.3080599308013916
291,32,26,librivox,1000,0.30044734477996826
292,32,26,librivox,500,0.34225359559059143
293,32,26,librivox,300,0.33607932925224304
294,32,29,librivox,300,0.3426983654499054
295,32,29,librivox,1000,0.30964183807373047
296,32,29,librivox,500,0.3564569652080536
297,32,13,librivox,300,0.3364425599575043
298,32,13,librivox,500,0.3536614775657654
299,32,13,librivox,1000,0.29774412512779236
300,32,16,librivox,300,0.32686126232147217
301,32,16,librivox,1000,0.31482163071632385
302,32,16,librivox,500,0.3276650607585907
303,32,30,librivox,1000,0.3122909367084503
304,32,30,librivox,500,0.34881341457366943
305,32,30,librivox,300,0.33582353591918945
306,32,00,librivox,1000,0.3068011701107025
307,32,00,librivox,500,0.34941866993904114
308,32,00,librivox,300,0.3488987386226654
309,32,03,librivox,1000,0.30404528975486755
310,32,03,librivox,500,0.3202105462551117
311,32,03,librivox,300,0.33665910363197327
312,32,06,librivox,300,0.33977314829826355
313,32,06,librivox,1000,0.30279093980789185
314,32,06,librivox,500,0.3272942304611206
315,32,22,librivox,1000,0.29322806000709534
316,32,22,librivox,300,0.3333943486213684
317,32,22,librivox,500,0.34609925746917725
318,32,25,librivox,300,0.33098626136779785
319,32,25,librivox,1000,0.3059239685535431
320,32,25,librivox,500,0.3396267890930176
321,32,20,librivox,500,0.3418408930301666
322,32,20,librivox,1000,0.2952266037464142
323,32,20,librivox,300,0.33947092294692993
324,32,28,librivox,500,0.3429180383682251
325,32,28,librivox,1000,0.30675143003463745
326,32,28,librivox,300,0.32860246300697327
327,32,12,librivox,300,0.3434533476829529
328,32,12,librivox,500,0.3578372895717621
329,32,12,librivox,1000,0.30691811442375183
330,32,15,librivox,1000,0.32119882106781006
331,32,15,librivox,300,0.3419736623764038
332,32,15,librivox,500,0.3370065987110138
333,32,10,librivox,500,0.32125598192214966
334,32,10,librivox,1000,0.301271915435791
335,32,10,librivox,300,0.34104540944099426
336,32,18,librivox,1000,0.29003798961639404
337,32,18,librivox,500,0.32771411538124084
338,32,18,librivox,300,0.32920894026756287
339,512,01,librivox,300,0.3286650478839874
340,512,01,librivox,1000,0.2845233976840973
341,512,01,librivox,500,0.33550119400024414
342,512,00,librivox,1000,0.28357601165771484
343,512,00,librivox,500,0.3167368471622467
344,512,00,librivox,300,0.32302311062812805
345,128,02,librivox,1000,0.29293349385261536
346,128,02,librivox,500,0.3403373062610626
347,128,02,librivox,300,0.3325171172618866
348,128,05,librivox,300,0.33995017409324646
349,128,05,librivox,1000,0.3014064133167267
350,128,05,librivox,500,0.3283390998840332
351,128,01,librivox,300,0.3308072090148926
352,128,01,librivox,1000,0.281040221452713
353,128,01,librivox,500,0.329672247171402
354,128,04,librivox,300,0.34266409277915955
355,128,04,librivox,1000,0.2924824655056
356,128,04,librivox,500,0.3559138774871826
357,128,07,librivox,1000,0.29604530334472656
358,128,07,librivox,300,0.31558412313461304
359,128,07,librivox,500,0.3052595555782318
360,128,00,librivox,1000,0.30113595724105835
361,128,00,librivox,300,0.32859888672828674
362,128,00,librivox,500,0.32990431785583496
363,128,03,librivox,300,0.32751697301864624
364,128,03,librivox,500,0.3365119695663452
365,128,03,librivox,1000,0.27828505635261536
366,128,06,librivox,300,0.31866544485092163
367,128,06,librivox,500,0.30363038182258606
368,128,06,librivox,1000,0.296440064907074
369,16,02,librivox,500,0.3602655529975891
370,16,02,librivox,300,0.3420841693878174
371,16,02,librivox,1000,0.31396928429603577
372,16,05,librivox,1000,0.30291810631752014
373,16,05,librivox,300,0.3466060757637024
374,16,05,librivox,500,0.34827032685279846
375,16,08,librivox,1000,0.32572951912879944
376,16,08,librivox,500,0.3425382673740387
377,16,08,librivox,300,0.34424999356269836
378,16,21,librivox,1000,0.30767107009887695
379,16,21,librivox,500,0.32030564546585083
380,16,21,librivox,300,0.349074125289917
381,16,24,librivox,500,0.3222823143005371
382,16,24,librivox,1000,0.3296315670013428
383,16,24,librivox,300,0.34176674485206604
384,16,27,librivox,300,0.34123483300209045
385,16,27,librivox,500,0.35230740904808044
386,16,27,librivox,1000,0.31304529309272766
387,16,11,librivox,500,0.3623552918434143
388,16,11,librivox,1000,0.3159429728984833
389,16,11,librivox,300,0.3516070544719696
390,16,19,librivox,500,0.33945098519325256
391,16,19,librivox,300,0.3507730960845947
392,16,19,librivox,1000,0.32007163763046265
393,16,14,librivox,500,0.3444270193576813
394,16,14,librivox,300,0.3537563681602478
395,16,14,librivox,1000,0.316621333360672
396,16,17,librivox,1000,0.3050263226032257
397,16,17,librivox,500,0.3373732268810272
398,16,17,librivox,300,0.34579941630363464
399,16,31,librivox,500,0.3368552327156067
400,16,31,librivox,1000,0.312660813331604
401,16,31,librivox,300,0.3473421335220337
402,16,01,librivox,300,0.3430713713169098
403,16,01,librivox,1000,0.319852352142334
404,16,01,librivox,500,0.3560329079627991
405,16,09,librivox,300,0.3444541096687317
406,16,09,librivox,1000,0.3064590096473694
407,16,09,librivox,500,0.35266149044036865
408,16,04,librivox,300,0.333479642868042
409,16,04,librivox,500,0.3414079248905182
410,16,04,librivox,1000,0.32164472341537476
411,16,07,librivox,1000,0.32773247361183167
412,16,07,librivox,500,0.36876195669174194
413,16,07,librivox,300,0.3469967842102051
414,16,23,librivox,300,0.32839515805244446
415,16,23,librivox,1000,0.31086552143096924
416,16,23,librivox,500,0.3125849664211273
417,16,26,librivox,300,0.3292248845100403
418,16,26,librivox,1000,0.3073318600654602
419,16,26,librivox,500,0.34079423546791077
420,16,29,librivox,300,0.3376873731613159
421,16,29,librivox,500,0.33470454812049866
422,16,29,librivox,1000,0.30927926301956177
423,16,13,librivox,300,0.3425920903682709
424,16,13,librivox,500,0.346759557723999
425,16,13,librivox,1000,0.3128640353679657
426,16,16,librivox,300,0.3594389855861664
427,16,16,librivox,1000,0.3247734010219574
428,16,16,librivox,500,0.3602619469165802
429,16,30,librivox,1000,0.3100350797176361
430,16,30,librivox,300,0.34708094596862793
431,16,30,librivox,500,0.36555206775665283
432,16,00,librivox,500,0.36590132117271423
433,16,00,librivox,300,0.3579222559928894
434,16,00,librivox,1000,0.3225248456001282
435,16,03,librivox,300,0.3337484300136566
436,16,03,librivox,1000,0.3076155185699463
437,16,03,librivox,500,0.3286411762237549
438,16,06,librivox,300,0.34473246335983276
439,16,06,librivox,1000,0.31441518664360046
440,16,06,librivox,500,0.3375885486602783
441,16,22,librivox,300,0.342424213886261
442,16,22,librivox,500,0.35271286964416504
443,16,22,librivox,1000,0.3160167932510376
444,16,25,librivox,1000,0.30089035630226135
445,16,25,librivox,300,0.3377842903137207
446,16,25,librivox,500,0.32572847604751587
447,16,20,librivox,300,0.36058375239372253
448,16,20,librivox,500,0.3442416191101074
449,16,20,librivox,1000,0.31899121403694153
450,16,28,librivox,300,0.35304027795791626
451,16,28,librivox,500,0.34930023550987244
452,16,28,librivox,1000,0.31413596868515015
453,16,12,librivox,1000,0.31810086965560913
454,16,12,librivox,300,0.3557942509651184
455,16,12,librivox,500,0.3523983061313629
456,16,15,librivox,1000,0.3010029196739197
457,16,15,librivox,500,0.35535645484924316
458,16,15,librivox,300,0.3526483476161957
459,16,10,librivox,300,0.33836662769317627
460,16,10,librivox,1000,0.3062836527824402
461,16,10,librivox,500,0.33971285820007324
462,16,18,librivox,1000,0.31667250394821167
463,16,18,librivox,500,0.3323122262954712
464,16,18,librivox,300,0.34614354372024536
465,256,02,librivox,500,0.3240909278392792
466,256,02,librivox,1000,0.296149879693985
467,256,02,librivox,300,0.329150915145874
468,256,01,librivox,300,0.33479544520378113
469,256,01,librivox,500,0.3367553949356079
470,256,01,librivox,1000,0.2911900579929352
471,256,00,librivox,1000,0.28428730368614197
472,256,00,librivox,300,0.33590230345726013
473,256,00,librivox,500,0.32936665415763855
474,256,03,librivox,500,0.3280717432498932
475,256,03,librivox,300,0.3199780583381653
476,256,03,librivox,1000,0.273733913898468
